Age,Annual Income,Loan Amount,Credit Score,Employment Length,Debt-to-Income Ratio,Number of Previous Defaults,Loan Term,Home Ownership,Loan Purpose,Loan Status
61,,7773,498,13.0,0.3552808977046691,1,12,Mortgage,Business,1
47,54872.0,43215,734,1.0,0.13348680601263577,1,48,Rent,Home Improvement,0
69,31064.0,12312,381,1.0,0.35668410511245774,2,48,Mortgage,Education,1
36,134690.0,47773,505,39.0,0.1343568388619805,0,36,Rent,Personal,1
49,28026.0,4306,361,8.0,0.10265673783417298,1,60,Rent,Personal,1
26,36633.0,35660,667,38.0,0.4387367074117364,0,36,Mortgage,Education,1
24,55931.0,36710,519,5.0,0.4749888992260354,1,36,Own,Home Improvement,1
39,138333.0,20275,744,12.0,0.45638883810841546,0,36,Rent,Education,0
47,26859.0,42609,599,10.0,0.19396019040766152,0,24,Rent,Business,1
49,131984.0,17767,361,37.0,0.3666256996395513,0,36,Mortgage,Business,1
45,64948.0,49908,736,14.0,0.5108239664808856,0,48,Mortgage,Home Improvement,1
25,110880.0,4748,833,5.0,0.3076204861670202,1,60,Mortgage,Auto,0
42,22103.0,1365,803,39.0,0.46811444126427504,0,60,Mortgage,Home Improvement,1
55,55503.0,31746,575,11.0,0.26331962471295545,0,60,Mortgage,Auto,1
32,80815.0,20212,758,20.0,0.4918691255376182,0,48,Mortgage,Personal,1
31,53687.0,42073,732,31.0,0.2544779950340763,0,36,Rent,Auto,0
27,147314.0,11776,367,28.0,0.478365083534284,0,24,Rent,Education,1
40,107959.0,34418,839,4.0,0.4165363267497565,0,60,Mortgage,Education,0
37,109765.0,15232,313,10.0,0.5746003465904457,1,36,Mortgage,Business,0
38,111051.0,37484,642,24.0,0.42431947838440776,0,36,Mortgage,Home Improvement,1
57,81845.0,10941,392,13.0,0.1303024538574549,0,12,Mortgage,Education,0
37,76541.0,48269,455,25.0,0.300943599945365,0,60,Mortgage,Education,1
28,44519.0,23439,449,19.0,0.11587188268649432,0,12,Mortgage,Auto,0
60,104486.0,18359,344,26.0,0.46871304288533866,0,12,Mortgage,Personal,0
64,72446.0,40542,563,14.0,0.5236939652856869,0,48,Rent,Business,1
34,55903.0,7953,649,28.0,0.14255174305989268,0,24,Own,Personal,0
67,52101.0,3775,784,19.0,0.5865383989561491,0,48,Rent,Home Improvement,0
25,66172.0,34629,359,9.0,0.228231530508383,0,60,Rent,Auto,1
21,64254.0,39225,465,23.0,0.17746265557172133,0,24,Mortgage,Home Improvement,1
22,67295.0,46541,565,39.0,0.25181196907192016,0,48,Rent,Business,1
48,45566.0,8657,738,33.0,0.329215712065719,0,24,Mortgage,Home Improvement,0
32,58862.0,22158,824,16.0,0.48258016440838314,1,24,Rent,Business,0
29,134091.0,18618,743,6.0,0.1585058624289731,0,48,Own,Education,0
62,143728.0,3032,528,5.0,0.3838636589655273,0,24,Mortgage,Business,0
25,68920.0,44852,486,37.0,0.1658267943966292,1,60,Rent,Personal,1
51,119023.0,9597,721,7.0,0.37938297231219886,0,36,Mortgage,Auto,0
48,69500.0,13100,607,24.0,0.11261867292413211,0,60,Mortgage,Personal,1
30,35916.0,11878,575,12.0,0.216027869850578,0,12,Rent,Personal,1
67,91386.0,21588,578,7.0,0.20377046810285174,0,36,Own,Personal,0
33,102806.0,28649,810,16.0,0.45204163566066957,1,24,Rent,Home Improvement,1
38,84093.0,48764,766,14.0,0.5553028586072108,0,60,Rent,Personal,0
69,55464.0,35485,666,0.0,0.4980037012136417,0,12,Rent,Business,0
25,77415.0,19074,489,11.0,0.28987576145965877,1,36,Mortgage,Personal,0
49,145433.0,42692,723,22.0,0.5636775902931486,0,60,Mortgage,Business,1
66,106242.0,14682,438,23.0,0.11505193610565947,2,36,Mortgage,Education,1
55,21051.0,45993,849,36.0,0.5424275588480022,0,24,Mortgage,Business,1
49,115184.0,36944,527,18.0,0.25593971788186265,0,36,Mortgage,Personal,0
50,145374.0,14255,771,15.0,0.32640685710545836,0,36,Rent,Personal,0
41,127894.0,11988,836,33.0,0.19469670894242305,0,24,Mortgage,Education,0
36,28002.0,5247,304,2.0,0.4785240573493127,0,36,Rent,Education,1
51,118262.0,19782,733,19.0,0.47873222272535887,0,12,Own,Home Improvement,0
38,131576.0,30523,732,21.0,0.18667152648764043,0,48,Rent,Business,0
69,135662.0,26901,324,20.0,0.3918025185040499,0,12,Rent,Personal,1
44,45105.0,13948,491,2.0,0.30542854592024826,0,48,Rent,Home Improvement,0
22,75161.0,35484,610,36.0,0.15935454775455574,2,60,Rent,Auto,0
57,34011.0,3866,329,10.0,0.36614593797572725,0,24,Mortgage,Home Improvement,1
45,89497.0,30277,756,38.0,0.5848618163989885,0,24,Rent,Personal,0
39,106567.0,27212,410,0.0,0.2264290591250556,0,24,Mortgage,Home Improvement,1
62,82671.0,48111,828,25.0,0.17801790566998846,1,60,Mortgage,Personal,0
32,85333.0,10968,714,34.0,0.10837815224619121,0,24,Mortgage,Education,1
22,37369.0,12795,689,,0.4270800771430492,0,48,Own,Home Improvement,1
61,129430.0,8566,318,34.0,0.13840152415721077,0,48,Mortgage,Auto,1
41,82780.0,23908,444,6.0,0.22766818688162208,0,48,Own,Education,0
65,49134.0,47830,486,15.0,0.5136510748686229,0,60,Rent,Education,1
20,135445.0,29807,470,30.0,0.5790590044597169,0,48,Mortgage,Education,1
52,39229.0,10673,529,17.0,0.12152620135783429,0,48,Own,Auto,0
47,77221.0,2657,793,3.0,0.4840640891904411,0,24,Mortgage,Business,0
54,29417.0,42989,675,2.0,0.5142440669476205,0,48,Rent,Personal,1
49,69877.0,33247,753,34.0,0.5733781223461204,0,36,Own,Home Improvement,0
29,110710.0,45301,524,17.0,0.1601937893945445,1,24,Mortgage,Personal,1
40,97853.0,36739,536,24.0,0.4986055362893814,0,24,Rent,Home Improvement,1
52,28307.0,27671,398,10.0,0.1118538768222592,1,60,Rent,Personal,1
19,67947.0,48224,353,10.0,0.3100020370407025,0,36,Rent,Education,1
61,90122.0,26006,538,11.0,0.28205638750524975,0,24,Rent,Education,0
25,52006.0,32422,311,12.0,0.5161817698304975,1,60,Rent,Personal,1
43,123119.0,3843,474,11.0,0.24366335825445098,0,24,Mortgage,Auto,0
46,106210.0,4982,527,18.0,0.20812526409326446,0,60,Mortgage,Personal,1
23,24926.0,26763,523,15.0,0.1856474789108352,1,60,Rent,Home Improvement,1
46,148867.0,36349,666,35.0,0.16105575796214397,0,48,Mortgage,Home Improvement,0
21,23121.0,19257,816,19.0,0.42819292969238365,0,24,Rent,Auto,1
26,73865.0,47686,434,3.0,0.5886399662832237,0,36,Own,Auto,1
49,42337.0,21666,437,1.0,0.4093860385205025,0,60,Own,Personal,1
38,46627.0,47489,605,11.0,0.12006942954268326,1,48,Rent,Education,0
24,41889.0,31313,407,18.0,0.16297759818967913,2,36,Mortgage,Personal,1
44,35216.0,19613,615,29.0,0.28905038489372537,0,60,Own,Auto,1
58,78741.0,42513,602,36.0,0.4252126244119322,0,12,Mortgage,Personal,0
51,68287.0,45632,621,11.0,0.26598575236792277,0,12,Mortgage,Home Improvement,0
56,138843.0,22057,620,35.0,0.18732359294816478,0,12,Mortgage,Personal,0
45,52083.0,3172,579,20.0,0.1346970429520917,0,24,Rent,Home Improvement,0
39,26135.0,6573,335,35.0,0.4634194155241188,0,60,Mortgage,Home Improvement,1
53,81587.0,8697,593,2.0,0.22681777775701914,0,36,Mortgage,Business,1
56,54782.0,21173,695,15.0,0.5513527552226781,1,60,Rent,Personal,1
58,50005.0,7638,408,26.0,0.3010136084441204,0,36,Rent,Auto,1
52,143664.0,21955,382,22.0,0.50763816554528,1,48,Own,Education,1
42,60542.0,21245,807,26.0,0.22014956172518338,0,48,Rent,Personal,0
41,24042.0,15389,827,34.0,0.5456591031801493,0,24,Own,Business,1
37,27493.0,5103,328,32.0,0.41619812823275426,0,36,Rent,Education,1
56,132387.0,17626,401,26.0,0.40958636768291834,0,48,Mortgage,Business,1
62,81269.0,11450,499,25.0,0.15402227968820356,0,36,Rent,Home Improvement,0
65,83014.0,40346,506,30.0,0.13334694070272443,0,24,Mortgage,Personal,1
23,119245.0,35675,668,27.0,0.5489676467218685,1,36,Rent,Auto,1
56,129884.0,43904,720,23.0,0.5620538579556398,2,60,Mortgage,Business,0
28,58367.0,15342,665,10.0,0.28501226207140795,0,60,Rent,Education,0
43,37304.0,43037,840,18.0,0.13836141342644262,0,36,Mortgage,Auto,0
47,55315.0,36932,378,24.0,0.307412827760676,0,60,Own,Education,1
40,75512.0,37358,577,16.0,0.5772829644294054,0,24,Rent,Education,1
44,65875.0,36328,487,33.0,0.11904315029965964,0,24,Rent,Personal,1
52,117799.0,29412,591,26.0,0.3963854704350924,0,48,Rent,Personal,1
48,50979.0,21900,828,38.0,0.5697842945125828,0,12,Mortgage,Personal,0
61,91947.0,40133,829,25.0,0.23853462485669982,1,12,Rent,Auto,0
23,106597.0,8211,318,36.0,0.3113280168944792,3,12,Mortgage,Personal,1
47,28346.0,20878,545,20.0,0.106453613990496,0,36,Rent,Business,1
61,110385.0,19690,434,17.0,0.2916076829736258,0,12,Mortgage,Personal,1
35,47843.0,30793,321,1.0,0.5129661542750081,0,12,Own,Personal,1
48,48557.0,6798,711,31.0,0.21024381970737463,0,12,Rent,Home Improvement,0
22,107593.0,36892,779,9.0,0.37149906630263463,0,60,Rent,Personal,0
46,100846.0,9226,817,11.0,0.29889672046454907,0,36,Mortgage,Personal,0
64,107939.0,43674,750,7.0,0.38693292483854813,0,12,Own,Auto,1
32,61798.0,20880,707,36.0,0.3255965957253618,0,12,Rent,Personal,0
43,78861.0,31063,719,22.0,0.5947526666921612,0,36,Rent,Auto,1
45,47281.0,49442,743,27.0,0.42090975840071765,0,12,Own,Personal,1
63,82712.0,22473,622,25.0,0.3996798625210828,0,60,Rent,Personal,1
64,104817.0,43049,669,11.0,0.1363674738893342,0,12,Mortgage,Home Improvement,0
43,59661.0,30709,673,23.0,0.2996662900996113,0,36,Rent,Home Improvement,1
50,22962.0,14851,552,36.0,0.44602527651987245,0,36,Own,Education,1
39,124975.0,24067,718,7.0,0.17936838168715477,1,60,Own,Personal,0
23,24758.0,18010,363,22.0,0.34190126993032366,0,60,Own,Education,1
56,,35650,765,23.0,0.47113569612614337,0,24,Own,Personal,0
44,49320.0,5340,408,30.0,0.1978778032028123,0,60,Own,Personal,1
45,129968.0,9219,836,5.0,0.5540075446874871,0,60,Rent,Personal,1
52,103168.0,29311,830,17.0,0.4572070507352489,0,60,Rent,Education,1
66,24603.0,28773,790,33.0,0.5453292277309212,0,36,Mortgage,Education,1
26,62624.0,38344,738,17.0,0.2532077246755182,0,60,Own,Education,1
56,100158.0,2001,309,29.0,0.4574497670456569,0,48,Rent,Education,1
57,117800.0,44628,436,25.0,0.5663764695301566,0,36,Own,Home Improvement,1
32,29873.0,18006,824,3.0,0.5984747087058349,0,12,Mortgage,Personal,1
26,131581.0,39498,784,12.0,0.20472788475475553,0,60,Rent,Home Improvement,0
19,144661.0,33567,786,,0.5672719403577577,0,36,Mortgage,Personal,1
37,22795.0,32926,508,1.0,0.5826048192728676,0,48,Rent,Education,1
35,52330.0,3933,491,4.0,0.21611234545067157,0,36,Own,Auto,0
58,120675.0,2515,846,13.0,0.19140669426961296,2,36,Mortgage,Auto,1
68,40039.0,37561,799,18.0,0.5377443251979482,0,60,Mortgage,Home Improvement,1
23,85431.0,18297,514,5.0,0.44127023938357857,0,12,Mortgage,Personal,1
51,127803.0,14386,465,13.0,0.32270476055289343,0,36,Mortgage,Auto,1
24,35240.0,27220,490,7.0,0.43886162060066025,0,36,Mortgage,Business,1
18,70906.0,1463,529,6.0,0.2916985705291295,0,36,Mortgage,Education,1
54,42504.0,17766,508,34.0,0.4965315141853279,2,36,Mortgage,Personal,1
65,31516.0,30086,394,16.0,0.25212093191359786,0,24,Own,Auto,1
23,35386.0,40182,546,7.0,0.4475937331050328,0,60,Rent,Home Improvement,1
49,111391.0,16581,300,33.0,0.2845680969046023,0,12,Rent,Personal,1
48,23775.0,28388,849,13.0,0.591369770455193,0,12,Own,Auto,1
37,71796.0,16804,321,34.0,0.5475283019999165,1,12,Rent,Personal,1
21,135284.0,7054,781,29.0,0.39802505788047515,3,60,Rent,Personal,1
54,99335.0,27312,725,1.0,0.10011351910912777,1,24,Rent,Personal,1
35,46950.0,24488,396,0.0,0.1595703359980241,0,24,Rent,Home Improvement,1
59,53896.0,20894,527,5.0,0.15401447874578963,0,24,Rent,Personal,1
35,121045.0,7256,528,38.0,0.5075360503379034,1,24,Mortgage,Personal,1
21,62818.0,35886,547,17.0,0.5934479726941487,0,24,Own,Auto,0
60,87356.0,36289,820,11.0,0.5770211325390429,0,48,Mortgage,Personal,0
66,138128.0,5631,683,6.0,0.19356213520525087,0,48,Own,Business,0
37,38557.0,29060,798,33.0,0.5199988803021717,0,24,Rent,Personal,1
42,86766.0,18517,739,21.0,0.4589663454700509,0,12,Rent,Auto,1
69,141684.0,36525,620,0.0,0.22348058349594627,1,48,Own,Business,1
45,32352.0,45643,470,16.0,0.5098124347738224,1,48,Mortgage,Education,1
62,63459.0,22709,315,6.0,0.3961106996657202,0,24,Rent,Education,0
49,63880.0,49467,428,5.0,0.49656426898152817,0,12,Rent,Personal,0
61,69178.0,7937,396,14.0,0.44979826651176413,1,36,Mortgage,Personal,1
50,123247.0,46654,633,28.0,0.2712955414055659,0,60,Rent,Auto,0
20,76633.0,27655,586,17.0,0.5620364944228415,1,60,Rent,Education,1
24,55929.0,5321,425,16.0,0.3129987597342141,2,24,Own,Auto,1
49,80942.0,13861,583,16.0,0.19658000420421637,0,24,Rent,Personal,0
32,40056.0,8382,743,21.0,0.1361384737865883,0,36,Rent,Education,0
55,24136.0,17727,723,32.0,0.14487975028007857,1,24,Rent,Personal,0
21,35696.0,30968,416,29.0,0.20289718849471086,0,60,Own,Personal,1
34,120625.0,14865,795,19.0,0.5582445755577571,0,12,Mortgage,Personal,1
37,142231.0,9055,406,8.0,0.25702190345921627,0,48,Rent,Home Improvement,0
42,62137.0,1153,391,17.0,0.5146925750711873,0,12,Mortgage,Education,0
66,138455.0,28454,348,25.0,0.28162767583790516,0,60,Mortgage,Business,0
41,53980.0,15141,428,24.0,0.3009381356183698,0,24,Own,Business,0
37,99183.0,28718,532,13.0,0.3728479844065129,0,12,Mortgage,Business,1
69,85603.0,29412,758,1.0,0.31355252268017164,0,48,Mortgage,Education,0
51,80139.0,27905,756,22.0,0.22117684756838116,0,48,Mortgage,Auto,0
29,146759.0,8489,811,35.0,0.30914555554674295,0,48,Mortgage,Personal,0
39,23089.0,34291,479,29.0,0.2629122920097243,0,36,Rent,Auto,1
65,80038.0,45100,822,14.0,0.3151732661861002,0,60,Own,Education,1
34,66233.0,38268,448,10.0,0.45216765797859026,1,60,Own,Auto,1
29,148805.0,1363,418,33.0,0.126413343182361,0,12,Mortgage,Home Improvement,1
56,139299.0,47476,405,20.0,0.4085971135584834,2,60,Rent,Personal,1
23,49063.0,5732,606,10.0,0.4116897829799535,0,12,Own,Personal,1
53,87081.0,30140,511,7.0,0.4872097473031517,0,60,Mortgage,Business,1
38,38667.0,10521,777,38.0,0.5467023645439936,0,12,Rent,Home Improvement,1
61,97909.0,19987,674,5.0,0.3764074378591745,0,36,Rent,Auto,0
38,58968.0,31077,338,23.0,0.3376929276777412,0,48,Rent,Home Improvement,1
44,74857.0,18400,479,31.0,0.5905907793969211,0,24,Own,Business,1
48,88159.0,9646,531,32.0,0.5219967359710124,0,12,Rent,Education,0
35,145549.0,41701,387,7.0,0.15331180946829895,0,24,Own,Auto,0
43,105155.0,47240,824,39.0,0.35860471384676473,1,24,Own,Business,0
33,88416.0,22271,845,7.0,0.18595627886355218,0,24,Own,Personal,0
43,88199.0,48801,549,11.0,0.5531167597175694,0,24,Rent,Education,1
54,91558.0,46337,387,11.0,0.1630576611877053,0,48,Mortgage,Personal,1
28,97129.0,49947,468,14.0,0.20089747412622846,1,48,Mortgage,Business,1
38,80101.0,28200,310,25.0,0.5721044191730538,3,60,Own,Personal,0
57,71660.0,36450,443,29.0,0.48453056657986215,0,60,Rent,Personal,1
65,75648.0,27331,820,11.0,0.3015156556413683,0,48,Mortgage,Personal,0
30,116870.0,20049,664,13.0,0.1496147980473234,0,60,Rent,Home Improvement,0
68,146537.0,47762,676,14.0,0.4692730266984817,0,36,Rent,Personal,0
48,89521.0,46903,580,22.0,0.2886008912288194,1,36,Mortgage,Auto,1
51,138888.0,35765,724,14.0,0.24584672536079302,1,48,Rent,Business,1
43,77104.0,19799,550,26.0,0.5327856100473822,0,24,Own,Education,1
66,132698.0,47024,498,22.0,0.1036765222772135,0,36,Own,Auto,1
43,55919.0,32416,666,12.0,0.5321831332279866,0,48,Own,Home Improvement,0
67,80408.0,39523,610,20.0,0.30858213948785107,1,24,Mortgage,Education,1
45,67631.0,40828,444,36.0,0.5289288917587445,0,24,Rent,Education,1
36,53132.0,24851,306,3.0,0.2879262325909896,1,24,Own,Business,1
27,99369.0,2381,743,20.0,0.14834727989378357,0,60,Mortgage,Personal,1
48,63827.0,4516,595,37.0,0.3285298296328881,0,24,Rent,Home Improvement,0
46,23626.0,21400,677,9.0,0.3548282254018803,1,24,Own,Auto,1
63,94710.0,4443,785,24.0,0.579435936595205,0,24,Rent,Auto,0
50,78560.0,48340,686,20.0,0.29613352076177357,0,12,Own,Education,1
69,47307.0,31828,483,22.0,0.29645466780244667,0,12,Mortgage,Personal,0
36,94231.0,9070,417,19.0,0.494100464933353,0,24,Own,Education,0
56,107505.0,22876,380,38.0,0.30282262972361873,0,12,Mortgage,Business,0
26,136931.0,42266,313,4.0,0.35758351419329437,3,48,Rent,Auto,0
40,126704.0,22120,634,31.0,0.3159035475538886,0,48,Mortgage,Education,0
29,85171.0,37160,732,0.0,0.21799830295461878,0,48,Own,Home Improvement,1
45,141361.0,17378,381,7.0,0.39155287863994903,0,48,Rent,Business,1
26,51213.0,8367,554,34.0,0.3751756394193755,0,48,Mortgage,Business,0
19,26378.0,20149,449,30.0,0.2367372576874899,0,48,Mortgage,Personal,1
48,116395.0,15953,432,37.0,0.481928250100107,0,24,Own,Education,0
21,96102.0,34085,778,38.0,0.4384361379137882,0,60,Mortgage,Personal,0
31,40805.0,8857,656,31.0,0.20879396996582225,0,24,Rent,Personal,0
34,132134.0,10484,675,1.0,0.162821746206157,0,12,Rent,Home Improvement,0
26,85242.0,46772,576,23.0,0.5331135152893384,1,36,Mortgage,Personal,1
52,62462.0,4127,772,39.0,0.14574375919372937,0,60,Rent,Education,0
52,71024.0,36585,479,1.0,0.2646896346510379,0,24,Own,Personal,0
29,143607.0,15419,312,11.0,0.36573962314091046,0,12,Mortgage,Education,1
20,138647.0,26092,822,6.0,0.18707834619769817,0,48,Own,Personal,0
24,138764.0,38953,369,31.0,0.42623797775361605,0,12,Own,Personal,1
23,60828.0,4990,390,5.0,0.25090002793057753,1,48,Rent,Education,0
54,44624.0,39176,538,4.0,0.11718842917586261,0,60,Mortgage,Business,1
32,123081.0,16994,599,17.0,0.2101636967187913,0,36,Own,Education,0
33,116058.0,23340,674,27.0,0.533999795947545,1,60,Rent,Personal,1
24,66505.0,34332,486,37.0,0.29334822499373103,1,60,Mortgage,Home Improvement,1
26,44127.0,29853,478,38.0,0.5988361316323296,0,60,Mortgage,Personal,1
44,96768.0,18509,345,1.0,0.13263837878323195,1,24,Mortgage,Education,1
45,149638.0,36712,580,37.0,0.39418284460882835,0,24,Mortgage,Home Improvement,1
22,121128.0,2211,529,30.0,0.42054305179107976,0,60,Rent,Auto,1
27,48036.0,48321,645,37.0,0.2534655364906163,0,60,Rent,Education,1
54,77602.0,26523,346,30.0,0.586396850828222,2,36,Rent,Education,1
55,31437.0,39104,755,7.0,0.3230746282285848,0,60,Rent,Education,1
37,87847.0,40993,601,30.0,0.4159400796234426,0,12,Rent,Home Improvement,0
33,97603.0,24916,848,21.0,0.5738980330072285,0,60,Rent,Personal,0
31,139156.0,11464,804,8.0,0.2420291945202145,3,60,Rent,Home Improvement,0
45,80231.0,1726,520,4.0,0.5465568706612363,0,12,Rent,Personal,1
44,127648.0,16958,725,24.0,0.15282517272446536,1,60,Rent,Home Improvement,1
35,89206.0,26601,503,21.0,0.4737603183732524,1,48,Mortgage,Business,0
69,98572.0,20933,404,2.0,0.4561101025885793,0,48,Rent,Business,1
27,40002.0,40451,783,15.0,0.2040530172981864,0,36,Rent,Personal,0
28,112864.0,25398,414,3.0,0.323985828191095,0,24,Rent,Auto,0
67,101110.0,49070,614,38.0,0.557644970189637,0,24,Rent,Auto,1
24,32191.0,19051,575,35.0,0.19511396541006878,0,48,Rent,Business,1
42,78959.0,2849,624,21.0,0.32618337960328514,0,60,Rent,Personal,0
35,149457.0,38777,833,1.0,0.438562131741282,0,60,Rent,Business,0
48,140050.0,38960,778,13.0,0.2708744211629637,0,36,Mortgage,Personal,0
68,30195.0,2537,596,18.0,0.528548469804958,1,48,Mortgage,Business,1
52,48036.0,9697,405,31.0,0.5703754296172305,0,60,Rent,Education,1
35,116264.0,33317,328,13.0,0.274761400584699,0,24,Rent,Business,0
66,43723.0,1719,374,13.0,0.5899017676904691,1,24,Rent,Personal,0
37,43097.0,37975,612,37.0,0.138397842143367,0,12,Mortgage,Auto,0
61,95652.0,16733,533,31.0,0.4671750176676479,0,24,Rent,Home Improvement,1
47,147880.0,7041,685,2.0,0.4148417976296015,0,60,Mortgage,Personal,1
19,21468.0,25309,471,30.0,0.3903842918072108,1,24,Rent,Business,1
27,20767.0,4895,682,24.0,0.476423737545692,0,36,Mortgage,Business,0
23,37194.0,27811,783,1.0,0.22439853187657396,1,24,Rent,Personal,1
39,81108.0,41634,790,29.0,0.3530223462059183,0,12,Rent,Home Improvement,0
28,26862.0,45927,627,18.0,0.10430950129589014,0,24,Own,Education,1
46,97990.0,25251,468,32.0,0.32134685098371796,0,24,Rent,Business,1
22,27856.0,39169,432,21.0,0.4694652276747361,0,36,Own,Business,1
47,85305.0,36983,721,1.0,0.5583780015593733,1,24,Mortgage,Education,1
27,83248.0,35550,745,28.0,0.22517013369069303,1,24,Own,Education,0
40,135631.0,30799,532,9.0,0.4889924857854684,0,48,Own,Auto,0
51,90434.0,19562,742,5.0,0.2793778810106369,0,36,Rent,Auto,0
22,65890.0,7794,420,29.0,0.3398125483722291,2,48,Mortgage,Auto,1
19,70468.0,33463,323,34.0,0.36665418122937043,3,24,Rent,Personal,1
48,67657.0,3024,598,15.0,0.5396965284035977,2,36,Rent,Personal,1
68,60167.0,8961,840,2.0,0.42505661170960685,0,12,Rent,Education,0
55,93302.0,30844,704,26.0,0.5735764680031774,0,48,Own,Auto,0
57,55321.0,2779,375,38.0,0.49565535715633346,0,60,Rent,Auto,1
66,123361.0,37766,722,29.0,0.2998290010428768,2,48,Rent,Personal,1
58,147514.0,3786,301,38.0,0.39967929356790133,0,48,Own,Business,1
55,37043.0,11225,836,1.0,0.4827716848446013,0,12,Rent,Education,1
30,117170.0,13171,670,34.0,0.35918273166766035,0,60,Rent,Personal,0
37,54206.0,29740,771,39.0,0.4767378027232403,0,24,Mortgage,Home Improvement,1
30,77196.0,9169,555,31.0,0.4822841318797152,0,48,Rent,Home Improvement,1
30,80091.0,15842,826,35.0,0.14832029208243572,0,12,Mortgage,Home Improvement,0
21,55929.0,21539,610,15.0,0.32564258858882,0,60,Mortgage,Personal,0
42,109876.0,25976,578,16.0,0.27936350977304936,0,36,Mortgage,Business,0
63,76096.0,8910,787,17.0,0.39395116244740724,1,12,Mortgage,Auto,0
51,20595.0,30592,501,23.0,0.5746405858779918,0,24,Rent,Business,1
24,127791.0,25290,315,39.0,0.14100537060409382,0,60,Mortgage,Business,1
58,101029.0,5055,582,19.0,0.4655051745697416,0,60,Rent,Business,0
50,109654.0,5864,400,5.0,0.5585383897349067,0,60,Mortgage,Personal,0
63,135454.0,25094,614,30.0,0.24089867519824623,0,48,Rent,Personal,0
44,54840.0,32007,637,17.0,0.5573472801685285,0,36,Mortgage,Personal,0
36,123325.0,47314,732,38.0,0.3548630376440899,0,48,Own,Education,0
46,103569.0,21074,663,1.0,0.4102784235117293,0,24,Rent,Home Improvement,1
45,29719.0,15017,422,7.0,0.5379665110931025,0,24,Rent,Business,0
